订单编号,下单国家,店铺名,订单拥有账户,买家昵称,创建时间,买家留言,订单状态,出单汇率,平台佣金,交易费用,服务费,优惠券,预估运费,实际运费,退款,总费用,商品收入,运费收入,平台补贴,其他收入,总收入,订单实际收入（订单总收入-订单总费用）,预估收入（人民币）,购买的商品
221110PYGRTEP8,越南,dx795.vn,10,_ngoc2985,2022-11-10 22:29:26,无留言,货到付款,0.000291,7329.0,2430.0,8883.0,3500.0,39300.0,15900.0,0.0,38042.0,114543.0,0.0,15000.0,0.0,129543.0,91501.0,26.626791,"[['HA2320-Surprised Style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1]]"
221110PY4HVBM3,巴西,dx795.br,10,elisangelagondim10,2022-11-10 22:22:36,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,20.32,0.0,0.0,0.0,20.32,8.32,11.674624,"[['HJ8592-Random', 'https://br.xiapibuy.com/product/799345426/13994484676', 1]]"
221110PWM0AWPJ,越南,dx795.vn,10,rwdfuwgllh,2022-11-10 21:55:28,无留言,货到付款,0.000291,14080.0,4803.0,17066.0,8888.0,78600.0,93000.0,0.0,137837.0,222214.0,5000.0,25000.0,0.0,252214.0,114377.0,33.283707,"[['HA2320-Smile style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1], ['HA2320-Surprised Style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1]]"
221110PK9TFSEN,波兰,dx795.pl,10,vawy1ifh89,2022-11-10 18:50:49,无留言,线上支付,1.4955,3.21,0.79,1.07,4.88,32.33,30.77,0.0,40.72,48.8,0.0,5.68,0.0,54.48,5.54,8.285070000000001,"[['HX4581-Blue', 'https://pl.xiapibuy.com/product/830126440/19747783068', 1], ['HX4581-Pink', 'https://pl.xiapibuy.com/product/830126440/19747783068', 1]]"
221110PK2C68A5,巴西,dx795.br,10,francielevinicius,2022-11-10 18:46:37,无留言,线上支付,1.4032,1.67,0.78,1.25,0.0,28.6,30.0,0.0,33.7,20.85,18.0,0.0,0.0,38.85,5.15,7.22648,"[['HJ5135-pink', 'https://br.xiapibuy.com/product/799345426/14588666356', 1]]"
221110PJTRV8C0,巴西,dx795.br,10,francielevinicius,2022-11-10 18:42:22,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,10.6,10.6,0.0,10.6,20.85,0.0,0.0,0.0,20.85,10.250000000000002,14.382800000000003,"[['HJ5135-pink', 'https://br.xiapibuy.com/product/799345426/14588666356', 1]]"
221110PJ57ERRV,波兰,pet795.pl,10,7wzvun2m7q,2022-11-10 18:30:19,无留言,线上支付,1.4955,1.02,0.34,0.34,0.0,6.76,6.72,0.0,8.42,13.88,2.99,0.0,0.0,16.87,5.29,7.911195,"[['GB7628-Orange', 'https://pl.xiapibuy.com/product/845153621/19341342980', 1], ['GB7628-green', 'https://pl.xiapibuy.com/product/845153621/19341342980', 1]]"
221110PGK2BB3C,越南,pet795.vn,10,hai_san_lau,2022-11-10 18:02:17,无留言,货到付款,0.000291,7945.0,2648.0,9630.0,5000.0,42000.0,30300.0,0.0,55523.0,125381.0,0.0,15000.0,0.0,140381.0,84858.0,24.693678,"[['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 2], ['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 2], ['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 2], ['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 4]]"
221110PEP620S4,越南,pet795.vn,10,quynh_nhat859,2022-11-10 17:28:22,无留言,货到付款,0.000291,2474.0,825.0,2999.0,0.0,25100.0,21500.0,0.0,27798.0,37486.0,0.0,17000.0,0.0,54486.0,26688.0,7.766208000000001,"[['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['GA6021-Caterpillar2', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221110PEDAQYW1,越南,pet795.vn,10,quynh_nhat859,2022-11-10 17:23:17,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,2700.0,2700.0,0.0,2700.0,12926.0,0.0,0.0,0.0,12926.0,10226.0,2.975766,"[['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221110PCQWSP01,越南,pet795.vn,10,1z2b3c._,2022-11-10 16:53:24,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,25200.0,25200.0,0.0,25200.0,119731.0,0.0,0.0,0.0,119731.0,94531.0,27.508521,"[['GB8813-pink', 'https://vn.xiapibuy.com/product/841366633/18041344106', 1], ['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['HA2184-Pink Donkey', 'https://vn.xiapibuy.com/product/841366633/18934362105', 1], ['GE2792-5', 'https://vn.xiapibuy.com/product/841366633/20250397013', 1], ['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221110PC0E9MKD,波兰,dx795.pl,10,lmvue9v1ii,2022-11-10 16:40:16,无留言,线上支付,1.4955,3.65,0.8,1.22,0.0,28.24,28.23,0.0,33.9,49.88,0.0,7.31,0.0,57.19,13.97,20.892135000000003,"[['HA3298-A-35cm', 'https://pl.xiapibuy.com/product/830126440/19047402112', 1], ['HA3298-B-35cm', 'https://pl.xiapibuy.com/product/830126440/19047402112', 1]]"
221110P7NTQWX0,越南,dx795.vn,10,duongkimha_04,2022-11-10 15:22:46,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,9000.0,9000.0,0.0,9000.0,108642.0,0.0,0.0,0.0,108642.0,99642.0,28.995822000000004,"[['HA0422-Taiyaki-Shiba Inu (Plush New)-16cm', 'https://vn.xiapibuy.com/product/822397021/18728760245', 1], ['HA0422-Taiyaki-Pig (Plush New)-16cm', 'https://vn.xiapibuy.com/product/822397021/18728760245', 1]]"
221110P5RMX3TW,越南,pet795.vn,10,truckhanh1980,2022-11-10 14:48:33,无留言,货到付款,0.000291,1296.0,606.0,1571.0,0.0,19700.0,19700.0,0.0,23173.0,19632.0,17000.0,0.0,0.0,36632.0,13459.0,3.916569,"[['GD6514-Orange', 'https://vn.xiapibuy.com/product/841366633/20137552929', 1]]"
221110P5AHT49W,墨西哥,dx795.mx,10,miau.aluri,2022-11-10 14:40:40,无留言,线上支付,0.365,12.27,3.25,0.0,13.63,115.0,107.0,0.0,136.15,136.3,40.0,0.0,0.0,176.3,40.15,14.65475,"[['HI9041-1pc Random Color', 'https://mx.xiapibuy.com/product/822398749/20928762121', 2], ['HI9041-1pc Random Color', 'https://mx.xiapibuy.com/product/822398749/20928762121', 1]]"
221110NX2U0P22,越南,pet795.vn,10,tthebuttercup265,2022-11-10 12:31:04,无留言,货到付款,0.000291,10382.0,3461.0,12584.0,5000.0,40400.0,36800.0,0.0,68227.0,162296.0,0.0,17000.0,0.0,179296.0,111069.0,32.321079000000005,"[['GD9181-Daisy Green Suit-L', 'https://vn.xiapibuy.com/product/841366633/12696514822', 1], ['GA4870-Cat Mint', 'https://vn.xiapibuy.com/product/841366633/21739514474', 1], ['GA0097-Short(38cm)', 'https://vn.xiapibuy.com/product/841366633/18934362135', 1], ['GA6021-Caterpillar2', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221110NUBCW1NM,巴西,dx795.br,10,ericavieira367,2022-11-10 11:42:11,无留言,线上支付,1.4032,8.53,2.13,6.4,2.0,63.4,57.1,0.0,76.16,108.62,0.0,18.0,0.0,126.62,50.46,70.805472,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 2]]"
221110NU18QFVN,越南,dx795.vn,10,huynhhuykhai,2022-11-10 11:36:30,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,5400.0,5400.0,0.0,5400.0,44302.0,0.0,0.0,0.0,44302.0,38902.0,11.320482,"[['HA8414-Wine red-15cm', 'https://vn.xiapibuy.com/product/822397021/18125670576', 1]]"
221110NNNEN78E,巴西,dx795.br,10,samiresmelo,2022-11-10 10:00:33,无留言,线上支付,1.4032,8.0,2.0,6.0,0.0,64.0,37.0,0.0,53.0,99.99,0.0,15.0,0.0,114.99,61.99,86.984368,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
221110NKT5Y24N,巴西,dx795.br,10,58vjy6s23d,2022-11-10 09:27:16,无留言,线上支付,1.4032,7.81,1.95,5.86,4.0,58.6,47.8,0.0,67.42,101.64,0.0,15.0,0.0,116.64,49.22,69.065504,"[['HJ0864-1 Pcs Smile face', 'https://br.xiapibuy.com/product/799345426/17577525833', 3], ['HJ0864-1 Pcs Smile face', 'https://br.xiapibuy.com/product/799345426/17577525833', 3], ['HJ0864-1 Pcs Smile face', 'https://br.xiapibuy.com/product/799345426/17577525833', 3], ['HJ0864-1 Pcs Smile face', 'https://br.xiapibuy.com/product/799345426/17577525833', 5]]"
221110NJWYQGS1,智利,pet795.cl,10,la_sally,2022-11-10 09:11:36,无留言,线上支付,0.007488,413.0,120.0,248.0,180.0,3820.0,3540.0,0.0,4501.0,4312.0,1860.0,0.0,0.0,6172.0,1671.0,12.512448,"[['GA3287-Random（1 pcs）', 'https://cl.xiapibuy.com/product/845700236/20736566088', 1]]"
221110NJQ83WQT,哥伦比亚,pet795.co,10,luisa0325,2022-11-10 09:07:44,无留言,线上支付,0.001494,14673.0,3450.0,8804.0,8400.0,93700.0,90500.0,0.0,125827.0,183008.0,0.0,8000.0,0.0,191008.0,37642.0,56.237148000000005,"[['GD3747-black-XXL-5.5-7.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Blue-XXL-5.5-7.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Pink-XL-4.5-5.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Red-XXL-5.5-7.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Red-XL-4.5-5.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 2], ['GD3747-Yellow-XXL-5.5-7.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Blue-XL-4.5-5.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1]]"
221110NJQ59UGJ,巴西,pet795.br,10,e6jouq7p_5,2022-11-10 09:07:42,无留言,线上支付,1.4032,5.71,1.43,4.28,3.0,42.0,43.8,0.0,58.22,74.36,0.0,20.0,0.0,94.36,36.14,50.711648,"[['GA8323-Purple', 'https://br.xiapibuy.com/product/839319052/20233446134', 1], ['GA8323-Green', 'https://br.xiapibuy.com/product/839319052/20233446134', 1], ['GA8323-Orange', 'https://br.xiapibuy.com/product/839319052/20233446134', 1]]"
221110NJA4NBMG,哥伦比亚,pet795.co,10,luisa0325,2022-11-10 09:01:07,无留言,已作废,0.001494,0.0,0.0,0.0,0.0,3150.0,3150.0,0.0,3150.0,197826.0,0.0,0.0,0.0,197826.0,194676.0,290.84594400000003,"[['GD3747-black-XXL-5.5-7.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Blue-XXL-5.5-7.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Red-XXL-5.5-7.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Red-XL-4.5-5.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Yellow-XXL-5.5-7.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Blue-XL-4.5-5.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Pink-XL-4.5-5.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 1], ['GD3747-Red-XL-4.5-5.5kg', 'https://co.xiapibuy.com/product/843457396/16282384552', 2]]"
221110NEGCQ1MV,巴西,dx795.br,10,mkpmddsrte,2022-11-10 07:52:19,无留言,线上支付,1.4032,7.68,1.91,5.76,4.0,64.0,56.8,0.0,76.15,99.99,0.0,15.0,0.0,114.99,38.84,54.500288000000005,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
221110NEAPJSSK,越南,pet795.vn,10,store.therabbit,2022-11-10 07:49:09,无留言,线上支付,0.000291,3744.0,1358.0,4538.0,0.0,28700.0,24200.0,0.0,33840.0,56722.0,5000.0,12000.0,0.0,73722.0,39882.0,11.605662,"[['GA0058-Black', 'https://vn.xiapibuy.com/product/841366633/18751641372', 1], ['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['GC0060-Blue', 'https://vn.xiapibuy.com/product/841366633/18934362115', 1], ['GA6021-Caterpillar2', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221110N8WEWX92,墨西哥,dx795.mx,10,ween071905,2022-11-10 06:12:15,无留言,线上支付,0.365,12.83,3.37,0.0,0.0,127.0,119.0,0.0,135.2,128.27,40.0,0.0,0.0,168.27,33.07,12.07055,"[['HG6028-Pink', 'https://mx.xiapibuy.com/product/822398749/20927141517', 1]]"
221110N8M99E7G,墨西哥,dx795.mx,10,ween071905,2022-11-10 06:07:08,无留言,已作废,0.365,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,128.27,0.0,0.0,0.0,128.27,108.27,39.518550000000005,"[['HG6028-Pink', 'https://mx.xiapibuy.com/product/822398749/20927141517', 1]]"
221110N6A5C3XQ,波兰,dx795.pl,10,n_xyz7d9gk,2022-11-10 05:25:41,无留言,已作废,1.4955,0.0,0.0,0.0,0.0,21.97,21.97,0.0,21.97,100.18,0.0,0.0,0.0,100.18,78.21000000000001,116.963055,"[['HG3388-Engineeringcar', 'https://pl.xiapibuy.com/product/830126440/10597357851', 2], ['HG4378-1 pcs random color', 'https://pl.xiapibuy.com/product/830126440/16380985289', 2], ['HJ3978-Red', 'https://pl.xiapibuy.com/product/830126440/17681243971', 1], ['HG9254-Blue-no box', 'https://pl.xiapibuy.com/product/830126440/20130249247', 1], ['HE4245-random 1 pcs', 'https://pl.xiapibuy.com/product/830126440/20130249162', 2], ['HG9254-Blue-no box', 'https://pl.xiapibuy.com/product/830126440/20130249247', 1], ['HG6218-Random one', 'https://pl.xiapibuy.com/product/830126440/20430069028', 1], ['HG2969-1PCS-Random', 'https://pl.xiapibuy.com/product/830126440/20334572257', 6], ['HG6218-Random one', 'https://pl.xiapibuy.com/product/830126440/20430069028', 1]]"
221110N0YFRFJ4,波兰,pet795.pl,10,j90aqfgr03,2022-11-10 03:50:15,无留言,线上支付,1.4955,3.84,1.05,1.28,2.5,19.33,17.77,0.0,26.44,54.96,0.0,5.68,0.0,60.64,24.39,36.475245,"[['GA3287-Random（1 pcs）', 'https://pl.xiapibuy.com/product/845153621/17482675521', 2], ['GA3287-Random（1 pcs）', 'https://pl.xiapibuy.com/product/845153621/17482675521', 1]]"
221110N0GXCMQT,哥伦比亚,pet795.co,10,sarag14,2022-11-10 03:42:05,无留言,线上支付,0.001494,446.0,266.0,268.0,0.0,11150.0,11150.0,0.0,12130.0,5311.0,8000.0,0.0,0.0,13311.0,333.0,0.497502,"[['GA0088-Blue', 'https://co.xiapibuy.com/product/843457396/18335238048', 1]]"
221110N0CBJ8NQ,巴西,dx795.br,10,rmk3khwlfx,2022-11-10 03:39:32,无留言,线上支付,1.4032,3.15,0.79,2.36,0.0,31.6,32.5,0.0,38.8,39.38,0.0,15.0,0.0,54.38,15.58,21.861856,"[['HA3037-Blue', 'https://br.xiapibuy.com/product/799345426/18952999775', 1]]"
22110593QES96P,越南,pet795.vn,10,dangaimy2002,2022-11-10 03:30:38,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,2700.0,2700.0,0.0,2700.0,12926.0,0.0,0.0,0.0,12926.0,10226.0,2.975766,"[['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221110MVR250KS,波兰,dx795.pl,10,xb0rp523kn,2022-11-10 02:34:29,无留言,线上支付,1.4955,4.88,1.33,1.63,7.41,29.96,28.4,0.0,43.65,74.09,0.0,4.87,0.0,78.96,22.84,34.15722,"[['HA4005-1', 'https://pl.xiapibuy.com/product/830126440/20232238718', 1], ['HA1459-Black Cat-12*12*22cm', 'https://pl.xiapibuy.com/product/830126440/21131027192', 1], ['HA7075-Blue-40cm', 'https://pl.xiapibuy.com/product/830126440/20830068820', 1], ['HV9961-Green-90cm', 'https://pl.xiapibuy.com/product/830126440/21455031027', 1], ['HI5092-Random (1 pcs)', 'https://pl.xiapibuy.com/product/830126440/21043815752', 1]]"
221110MVHHAQBG,越南,dx795.vn,10,anthnhh291,2022-11-10 02:30:50,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,24300.0,24300.0,0.0,24300.0,114543.0,0.0,0.0,0.0,114543.0,90243.0,26.260713000000003,"[['HA2320-Smile style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1]]"
221110MVDV3BS2,越南,dx795.vn,10,anthnhh291,2022-11-10 02:28:48,无留言,已作废,0.000291,0.0,0.0,0.0,0.0,24300.0,24300.0,0.0,24300.0,114543.0,0.0,0.0,0.0,114543.0,90243.0,26.260713000000003,"[['HA2320-Smile style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1]]"
221110MRVEF67M,波兰,pet795.pl,10,za98iu0kr9,2022-11-10 01:25:22,无留言,线上支付,1.4955,1.52,0.49,0.51,1.0,12.46,12.33,0.0,15.85,21.78,3.49,0.0,0.0,25.27,4.87,7.283085000000001,"[['GD3747-Gray-XL-4.5-5.5kg', 'https://pl.xiapibuy.com/product/845153621/21336299206', 1]]"
221110MPWUK8H0,墨西哥,dx795.mx,10,bauluis,2022-11-10 00:50:21,无留言,已作废,0.365,0.0,0.0,0.0,0.0,59.0,59.0,0.0,59.0,112.64,0.0,0.0,0.0,112.64,53.64,19.5786,"[['HA4005-1', 'https://mx.xiapibuy.com/product/822398749/17180985127', 1]]"
221110MMJA49MD,越南,pet795.vn,10,minhnguyntuyt805,2022-11-10 00:08:06,无留言,货到付款,0.000291,853.0,614.0,1034.0,0.0,32700.0,31800.0,0.0,34301.0,12926.0,15000.0,15000.0,0.0,42926.0,8625.0,2.509875,"[['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221110MMED5NRF,越南,pet795.vn,10,minhnguyntuyt805,2022-11-10 00:06:03,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,7200.0,7200.0,0.0,7200.0,53832.0,0.0,0.0,0.0,53832.0,46632.0,13.569912,"[['GE8833-Gray', 'https://vn.xiapibuy.com/product/841366633/16684577144', 1], ['', 'https://vn.xiapibuy.com/product/841366633/18147113065', 1], ['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221109MM3PUSGR,越南,pet795.vn,10,kimmikk20,2022-11-10 00:00:04,无留言,线上支付,0.000291,7412.0,2039.0,8984.0,5000.0,38600.0,28700.0,0.0,52135.0,117301.0,2000.0,15000.0,0.0,134301.0,82166.0,23.910306,"[['GA5784-Green Dinosaur', 'https://vn.xiapibuy.com/product/841366633/18934362189', 1], ['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['GA5784-Brown Bear', 'https://vn.xiapibuy.com/product/841366633/18934362189', 1], ['GA6021-Caterpillar2', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['GA5286-Trumpet', 'https://vn.xiapibuy.com/product/841366633/20337275388', 1]]"
221109MHY97UHF,越南,dx795.vn,10,luuphuongthuy90,2022-11-09 23:21:40,无留言,货到付款,0.000291,3465.0,1199.0,4200.0,3500.0,21500.0,21500.0,0.0,33864.0,56001.0,2000.0,15000.0,0.0,73001.0,39137.0,11.388867,"[['HA0422-Taiyaki-Shiba Inu (Plush New)-16cm', 'https://vn.xiapibuy.com/product/822397021/18728760245', 1]]"
221109MHX7RRBB,智利,dx795.cl,10,julianecnop1,2022-11-09 23:21:08,无留言,线上支付,0.007488,3139.0,613.0,1883.0,3488.0,17580.0,17010.0,0.0,26133.0,34878.0,0.0,1860.0,0.0,36738.0,10605.0,79.41024,"[['HA5662-Pocoyo', 'https://cl.xiapibuy.com/product/830835870/21629809254', 2], ['HA5662-Pocoyo', 'https://cl.xiapibuy.com/product/830835870/21629809254', 2], ['HA5662-Pocoyo', 'https://cl.xiapibuy.com/product/830835870/21629809254', 2]]"
221109MHS5R97C,巴西,dx795.br,10,carlosvinicius506,2022-11-09 23:18:15,无留言,线上支付,1.4032,4.48,1.12,3.36,0.0,45.6,42.9,0.0,51.86,55.99,0.0,20.0,0.0,75.99,24.13,33.859216,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/799345426/14588666368', 1]]"
221109MEYXD1WC,新加坡,pet795.sg,10,yannt01,2022-11-09 22:28:23,无留言,线上支付,5.1186,0.43,0.14,0.4,0.25,3.37,3.52,0.0,4.74,6.42,1.0,0.0,0.0,7.42,2.68,13.717848,"[['GA0905-Gray', 'https://sg.xiapibuy.com/product/839319580/18933482813', 1]]"
221109MCW7128V,越南,pet795.vn,10,uyen00,2022-11-09 21:51:03,无留言,货到付款,0.000291,3994.0,1243.0,4841.0,0.0,27600.0,23100.0,0.0,33178.0,60513.0,0.0,15000.0,0.0,75513.0,42335.0,12.319485,"[['GC0060-Blue', 'https://vn.xiapibuy.com/product/841366633/18934362115', 1], ['GA6021-Caterpillar2', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['GA6021-Dragonfly', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1], ['GA6021-Caterpillar1', 'https://vn.xiapibuy.com/product/841366633/20141340294', 1]]"
221109MCH6U383,越南,dx795.vn,10,emilyhuynh759x,2022-11-09 21:44:21,无留言,货到付款,0.000291,34894.0,11112.0,42296.0,25000.0,114200.0,104300.0,0.0,217602.0,553696.0,0.0,17000.0,0.0,570696.0,353094.0,102.75035400000002,"[['DF3583-Purple Cat-18 * 12cm/0.04kg', 'https://vn.xiapibuy.com/product/822397021/18025670797', 1], ['DF3583-Black Cat-18 * 12cm/0.04kg', 'https://vn.xiapibuy.com/product/822397021/18025670797', 1], ['HA2356-Brown bear', 'https://vn.xiapibuy.com/product/822397021/19846733669', 1], ['', 'https://vn.xiapibuy.com/product/822397021/18728760117', 1], ['HA0422-Taiyaki-Shiba Inu (Plush New)-16cm', 'https://vn.xiapibuy.com/product/822397021/18728760245', 2], ['HA1459-Black Cat-28*25*45cm', 'https://vn.xiapibuy.com/product/822397021/18925671045', 1], ['HA2356-Panda', 'https://vn.xiapibuy.com/product/822397021/19846733669', 1], ['HA2356-Polar bear', 'https://vn.xiapibuy.com/product/822397021/19846733669', 1]]"
221109MB15HGJ2,哥伦比亚,DX -Juguetes para niños,10,juli.jimenez96rodelo,2022-11-09 21:17:40,无留言,线上支付,0.001494,1701.0,405.0,1021.0,0.0,15350.0,16400.0,0.0,19527.0,20247.0,0.0,8000.0,0.0,28247.0,5487.0,8.197578,"[['HJ3978-Red', 'https://co.xiapibuy.com/product/830824436/21439769053', 1]]"
221109M8FP0D33,菲律宾,pet795.ph,10,pixieoni,2022-11-09 20:31:53,无留言,货到付款,0.123,11.0,4.0,14.0,0.0,103.5,108.0,0.0,137.0,178.0,0.0,40.0,0.0,218.0,81.0,9.963,"[['GA6989-Pineapple', 'https://ph.xiapibuy.com/product/839949533/19337276688', 1], ['GA6989-Watermelon', 'https://ph.xiapibuy.com/product/839949533/19337276688', 1]]"
221109M6WTM9SH,巴西,pet795.br,10,susanmilbratz,2022-11-09 20:04:01,无留言,线上支付,1.4032,8.24,2.06,6.18,5.0,63.4,65.2,0.0,86.68,108.03,0.0,18.0,0.0,126.03,39.35,55.21592,"[['GB6337-40*50cm', 'https://br.xiapibuy.com/product/839319052/16784468347', 2]]"
221109M676QQJM,越南,dx795.vn,10,phamquynhanh_2611,2022-11-09 19:51:22,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,4500.0,4500.0,0.0,4500.0,56001.0,0.0,0.0,0.0,56001.0,51501.0,14.986791000000002,"[['HA0422-Taiyaki-Shiba Inu (Plush New)-16cm', 'https://vn.xiapibuy.com/product/822397021/18728760245', 1]]"
221109M4N7GMF0,越南,dx795.vn,10,mmjajaja,2022-11-09 19:23:24,无留言,线上支付,0.000291,3696.0,1309.0,4480.0,0.0,21600.0,21500.0,0.0,30985.0,56001.0,3500.0,13600.0,0.0,73101.0,42116.0,12.255756000000002,"[['HA0422-Taiyaki-Erha (Plush New)-16cm', 'https://vn.xiapibuy.com/product/822397021/18728760245', 1]]"
221109M4AKYA64,越南,dx795.vn,10,xbxhxjxjxxc,2022-11-09 19:17:29,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,7200.0,7200.0,0.0,7200.0,65382.0,0.0,0.0,0.0,65382.0,58182.0,16.930962,"[['HA0422-Taiyaki-Shiba Inu (Plush New)-16cm', 'https://vn.xiapibuy.com/product/822397021/18728760245', 1], ['', 'https://vn.xiapibuy.com/product/822397021/20430067556', 1]]"
221109M33CYMQR,越南,dx795.vn,10,maikhanhlinh2909,2022-11-09 18:55:33,无留言,货到付款,0.000291,2924.0,882.0,3544.0,0.0,22400.0,21500.0,0.0,28850.0,44302.0,0.0,17000.0,0.0,61302.0,32452.0,9.443532,"[['HA8414-Wine red-15cm', 'https://vn.xiapibuy.com/product/822397021/18125670576', 1]]"
221109M32UQ3DJ,越南,dx795.vn,10,0pxplabrkg,2022-11-09 18:55:16,无留言,货到付款,0.000291,7560.0,2850.0,9163.0,0.0,54300.0,65100.0,0.0,84673.0,114543.0,15000.0,15000.0,0.0,144543.0,59870.0,17.42217,"[['HA2320-Smile style-40cm(0.4kg)', 'https://vn.xiapibuy.com/product/822397021/20426501564', 1]]"
221109M2QWNM55,越南,dx795.vn,10,znnhn,2022-11-09 18:49:07,无留言,货到付款,0.000291,4427.0,1804.0,5366.0,7454.0,48000.0,48000.0,0.0,67051.0,74534.0,15000.0,15000.0,0.0,104534.0,37483.0,10.907553000000002,"[['HA0019-25cm', 'https://vn.xiapibuy.com/product/822397021/18339497182', 1]]"
221109M2QBM2AS,新加坡,pet795.sg,10,sgmelinda,2022-11-09 18:48:49,Hoping to get by Nov 19!!! Fingers crossed!,线上支付,5.1186,1.06,0.32,0.97,0.0,4.27,4.42,0.0,6.77,15.11,1.0,0.0,0.0,16.11,9.34,47.807724,"[['GA8723-Turkey', 'https://sg.xiapibuy.com/product/839319580/19134359232', 2], ['GA8723-Turkey', 'https://sg.xiapibuy.com/product/839319580/19134359232', 1]]"
221109KXEQ3HBN,越南,dx795.vn,10,phamchungabc,2022-11-09 17:32:35,无留言,货到付款,0.000291,24595.0,8275.0,29812.0,25000.0,90900.0,51900.0,0.0,139582.0,397651.0,3500.0,13600.0,0.0,414751.0,275169.0,80.074179,"[['HA2331-Lucifer Cat-37cm', 'https://vn.xiapibuy.com/product/822397021/18727437728', 1]]"
